,Fecha,flow,Site,Device,Loading,Shipping,Payments,Review,Congrats,DropOut_Shipping,DropOut_Payments,DropOut_Review,DropOut_Congrats
90,2019-03-08,direct,MLA,Mobile,75925.0,71967.0,56523.0,38341.0,36050.0,0.9478696081659532,0.7854016424194422,0.6783256373511668,0.9402467332620432
91,2019-03-08,direct,MLA,iOS,31933.0,29934.0,25493.0,19697.0,18437.0,0.9374001816302884,0.8516402752722656,0.7726434707566783,0.936030867644819
92,2019-03-08,direct,MLC,Desktop,14452.0,14272.0,12056.0,9836.0,9294.0,0.9875449764738444,0.8447309417040358,0.8158593231585932,0.944896299308662
93,2019-03-08,direct,MLC,Mobile,13501.0,13367.0,10042.0,7581.0,6661.0,0.9900748092733872,0.7512530859579561,0.7549292969527982,0.8786439783669701
94,2019-03-08,direct,MLU,Desktop,1696.0,1663.0,1430.0,1169.0,1131.0,0.9805424528301887,0.8598917618761275,0.8174825174825174,0.9674935842600513
95,2019-03-08,direct,MLU,Mobile,2217.0,2163.0,1806.0,1455.0,1381.0,0.9756427604871448,0.8349514563106796,0.8056478405315615,0.9491408934707903
96,2019-03-09,cart,MLA,Android,114400.0,6595.0,4939.0,3639.0,3425.0,0.057648601398601396,0.7489006823351023,0.7367888236485118,0.9411926353393789
97,2019-03-09,cart,MLA,Desktop,46431.0,3673.0,2889.0,2485.0,2428.0,0.07910663134543731,0.7865505036754696,0.860159224645206,0.9770623742454728
98,2019-03-09,cart,MLA,Mobile,57449.0,2424.0,1803.0,1243.0,1164.0,0.042193945934655086,0.7438118811881188,0.6894065446478093,0.9364440868865648
99,2019-03-09,cart,MLA,iOS,16098.0,1071.0,779.0,613.0,561.0,0.06653000372717108,0.7273576097105509,0.7869062901155327,0.9151712887438825
100,2019-03-09,direct,MLA,Android,152548.0,145008.0,116251.0,77668.0,72221.0,0.9505729344206414,0.8016868034867042,0.668106080807907,0.9298681567698409
101,2019-03-09,direct,MLA,Desktop,65979.0,62629.0,53197.0,39357.0,38163.0,0.9492262689643675,0.8493988407926041,0.7398349530988589,0.9696623218233097
102,2019-03-09,direct,MLA,Mobile,69397.0,65453.0,51084.0,33534.0,30990.0,0.9431675720852486,0.7804684277267657,0.6564482029598309,0.924136697083557
103,2019-03-09,direct,MLA,iOS,26746.0,24886.0,20775.0,15138.0,14133.0,0.9304568907500187,0.8348067186369846,0.7286642599277978,0.9336107808164883
104,2019-03-09,direct,MLC,Desktop,8213.0,8120.0,6872.0,5635.0,5344.0,0.9886764884938513,0.8463054187192118,0.8199941792782305,0.9483584738243124
105,2019-03-09,direct,MLC,Mobile,14315.0,14161.0,10574.0,7827.0,6809.0,0.9892420537897311,0.7466986794717887,0.7402118403631549,0.8699373961926664
106,2019-03-09,direct,MLU,Desktop,829.0,819.0,705.0,573.0,567.0,0.9879372738238842,0.8608058608058609,0.8127659574468085,0.9895287958115183
107,2019-03-09,direct,MLU,Mobile,1738.0,1701.0,1415.0,1045.0,989.0,0.9787111622554661,0.8318636096413874,0.7385159010600707,0.9464114832535885
108,2019-03-10,cart,MLA,Android,117921.0,6798.0,5018.0,3603.0,3348.0,0.057648764851044344,0.7381582818476022,0.7180151454762854,0.929225645295587
109,2019-03-10,cart,MLA,Desktop,43043.0,3405.0,2647.0,2282.0,2217.0,0.07910693957205585,0.7773861967694566,0.8621080468454855,0.9715162138475022
110,2019-03-10,cart,MLA,Mobile,59511.0,2511.0,1897.0,1276.0,1213.0,0.04219388012300247,0.7554759060135404,0.672641012124407,0.950626959247649
111,2019-03-10,cart,MLA,iOS,17766.0,1182.0,907.0,700.0,655.0,0.06653157716987504,0.7673434856175972,0.7717750826901875,0.9357142857142857
112,2019-03-10,direct,MLA,Android,147254.0,139446.0,110206.0,71467.0,66497.0,0.9469759734879868,0.790313096108888,0.648485563399452,0.9304574139113158
113,2019-03-10,direct,MLA,Desktop,60031.0,57036.0,48398.0,36054.0,34450.0,0.9501091102930153,0.8485517918507609,0.7449481383528245,0.9555111776779276
114,2019-03-10,direct,MLA,Mobile,69093.0,64706.0,49408.0,31654.0,28924.0,0.9365058689013359,0.7635767934967391,0.6406654792746114,0.9137549756744803
115,2019-03-10,direct,MLA,iOS,27120.0,25129.0,20725.0,14866.0,13804.0,0.9265855457227139,0.8247443193123483,0.7172979493365501,0.9285618189156465
116,2019-03-10,direct,MLC,Desktop,9090.0,9001.0,7696.0,6338.0,5930.0,0.9902090209020902,0.8550161093211865,0.8235446985446986,0.9356263805616913
117,2019-03-10,direct,MLC,Mobile,15061.0,14890.0,11121.0,8261.0,6996.0,0.9886461722329195,0.7468770987239758,0.7428288822947576,0.8468708388814914
118,2019-03-10,direct,MLU,Desktop,877.0,861.0,760.0,609.0,579.0,0.9817559863169898,0.8826945412311266,0.8013157894736842,0.9507389162561576
119,2019-03-10,direct,MLU,Mobile,1642.0,1554.0,1297.0,951.0,890.0,0.9464068209500609,0.8346203346203346,0.733230531996916,0.935856992639327
120,2019-03-11,cart,MLA,Android,160229.0,9237.0,6897.0,5167.0,4822.0,0.05764874024053074,0.746670997076973,0.7491663041902277,0.9332301141861815
121,2019-03-11,cart,MLA,Desktop,96288.0,7617.0,6019.0,5218.0,5112.0,0.07910643070787637,0.790206117894184,0.8669214155175279,0.9796857033346109
122,2019-03-11,cart,MLA,Mobile,74655.0,3150.0,2354.0,1746.0,1672.0,0.04219409282700422,0.7473015873015874,0.7417162276975361,0.9576174112256587
123,2019-03-11,cart,MLA,iOS,26288.0,1749.0,1315.0,1042.0,972.0,0.06653225806451613,0.7518582046883934,0.7923954372623574,0.9328214971209213
124,2019-03-11,direct,MLA,Android,210254.0,201211.0,164676.0,116064.0,107458.0,0.9569901167159721,0.8184244400157049,0.7048021569627633,0.9258512544802867
125,2019-03-11,direct,MLA,Desktop,145780.0,139156.0,120546.0,92781.0,89083.0,0.954561668267252,0.8662651987697261,0.7696729879050321,0.9601427016307218
126,2019-03-11,direct,MLA,Mobile,94089.0,89404.0,70635.0,48070.0,44424.0,0.9502067191701474,0.7900653214621269,0.6805408083811142,0.9241522779280217
127,2019-03-11,direct,MLA,iOS,41850.0,39331.0,33359.0,25578.0,23666.0,0.9398088410991636,0.8481604840965142,0.7667496028058395,0.9252482602236297
128,2019-03-11,direct,MLC,Desktop,20343.0,20070.0,17357.0,14376.0,13447.0,0.986580150420292,0.8648231190832087,0.8282537304833785,0.935378408458542
129,2019-03-11,direct,MLC,Mobile,16361.0,16231.0,12473.0,9567.0,8449.0,0.9920542754110384,0.7684677469040725,0.7670167561933777,0.8831399602801296
130,2019-03-11,direct,MLU,Desktop,2713.0,2679.0,2389.0,1936.0,1843.0,0.987467747880575,0.8917506532288167,0.810380912515697,0.9519628099173554
131,2019-03-11,direct,MLU,Mobile,3313.0,3284.0,2763.0,2200.0,2051.0,0.9912466042861455,0.8413520097442144,0.7962359753890699,0.9322727272727273
132,2019-03-12,cart,MLA,Android,157228.0,9064.0,6773.0,5034.0,4719.0,0.057648764851044344,0.7472418358340689,0.7432452384467739,0.9374255065554231
133,2019-03-12,cart,MLA,Desktop,95201.0,7531.0,5880.0,5079.0,4946.0,0.07910631190848835,0.78077280573629,0.8637755102040816,0.9738137428627682
134,2019-03-12,cart,MLA,Mobile,73873.0,3117.0,2356.0,1706.0,1618.0,0.042194035709934616,0.7558549887712545,0.7241086587436333,0.9484173505275498
135,2019-03-12,cart,MLA,iOS,27235.0,1812.0,1321.0,1026.0,943.0,0.06653203598310997,0.7290286975717439,0.7766843300529902,0.919103313840156
136,2019-03-12,direct,MLA,Android,207878.0,198928.0,162824.0,112852.0,105321.0,0.9569459009611406,0.8185071985844125,0.6930919274799784,0.9332665792365221
137,2019-03-12,direct,MLA,Desktop,138933.0,132318.0,114125.0,87582.0,85159.0,0.9523871218501004,0.862505479224293,0.767421686746988,0.9723344979562011
138,2019-03-12,direct,MLA,Mobile,93178.0,88281.0,69521.0,46522.0,43212.0,0.9474446757818369,0.7874967433536095,0.6691790969635074,0.9288508662568248
139,2019-03-12,direct,MLA,iOS,40834.0,38197.0,32315.0,24451.0,22780.0,0.9354214625067346,0.8460088488624761,0.7566455206560421,0.931659236841029
140,2019-03-12,direct,MLC,Desktop,19063.0,18887.0,16307.0,13490.0,12831.0,0.9907674552798615,0.863398104516334,0.8272521003250138,0.9511489992587101
141,2019-03-12,direct,MLC,Mobile,15754.0,15519.0,11893.0,9105.0,7959.0,0.9850831534848292,0.7663509246729815,0.7655763894727992,0.8741350906095552
142,2019-03-12,direct,MLU,Desktop,3028.0,2998.0,2660.0,2163.0,2116.0,0.9900924702774109,0.8872581721147431,0.8131578947368421,0.9782709200184928
143,2019-03-12,direct,MLU,Mobile,3439.0,3374.0,2820.0,2150.0,2030.0,0.9810991567316081,0.8358032009484292,0.7624113475177305,0.9441860465116279
144,2019-03-13,cart,MLA,Android,151868.0,8755.0,6496.0,4777.0,4491.0,0.05764874759659704,0.7419760137064535,0.7353756157635468,0.9401297885702323
145,2019-03-13,cart,MLA,Desktop,91029.0,7201.0,5652.0,4921.0,4795.0,0.07910665831767898,0.7848909873628662,0.8706652512384997,0.9743954480796586
146,2019-03-13,cart,MLA,Mobile,69323.0,2925.0,2237.0,1555.0,1477.0,0.04219378849732412,0.7647863247863248,0.695127402771569,0.9498392282958199
147,2019-03-13,cart,MLA,iOS,24019.0,1598.0,1193.0,892.0,838.0,0.06653066322494691,0.746558197747184,0.7476948868398994,0.9394618834080718
148,2019-03-13,direct,MLA,Android,199452.0,189829.0,154899.0,107623.0,101071.0,0.9517528026793414,0.8159922877958584,0.6947946726576673,0.9391208198990922
149,2019-03-13,direct,MLA,Desktop,137014.0,130478.0,112359.0,85941.0,83458.0,0.9522968455778241,0.8611336777081193,0.7648786479053747,0.9711080857797791
150,2019-03-13,direct,MLA,Mobile,88947.0,83813.0,65415.0,43248.0,39969.0,0.9422802342968285,0.7804875138701634,0.6611327677138271,0.9241814650388457
151,2019-03-13,direct,MLA,iOS,38736.0,36315.0,30823.0,23563.0,21988.0,0.9375,0.8487677268346413,0.764461603348149,0.9331579170733778
152,2019-03-13,direct,MLC,Desktop,18555.0,18349.0,15630.0,12894.0,12260.0,0.9888978711937483,0.8518175377404763,0.8249520153550863,0.9508298433379867
153,2019-03-13,direct,MLC,Mobile,16433.0,16162.0,12319.0,9320.0,8185.0,0.983508793281811,0.7622200222744709,0.756554915171686,0.8782188841201717
154,2019-03-13,direct,MLU,Desktop,8811.0,8729.0,7713.0,6171.0,5987.0,0.9906934513676087,0.8836063695726888,0.8000777907429016,0.9701831145681413
155,2019-03-13,direct,MLU,Mobile,10218.0,9964.0,8299.0,6415.0,6096.0,0.9751419064396164,0.8328984343637094,0.7729846969514399,0.9502727981293843
156,2019-03-14,cart,MLA,Android,143993.0,8301.0,6147.0,4539.0,4282.0,0.05764863569756863,0.7405131911817854,0.7384089799902391,0.9433795990306235
157,2019-03-14,cart,MLA,Desktop,84797.0,6708.0,5142.0,4458.0,4347.0,0.07910657216646816,0.7665474060822898,0.8669778296382731,0.9751009421265141
158,2019-03-14,cart,MLA,Mobile,66242.0,2795.0,2064.0,1485.0,1393.0,0.04219377434256212,0.7384615384615385,0.7194767441860465,0.938047138047138
159,2019-03-14,cart,MLA,iOS,22831.0,1519.0,1103.0,862.0,802.0,0.06653234637116201,0.7261356155365372,0.7815049864007253,0.9303944315545244
160,2019-03-14,direct,MLA,Android,188713.0,179524.0,146241.0,100958.0,94906.0,0.9513070111757007,0.8146041754862859,0.6903535944092286,0.9400542799976228
161,2019-03-14,direct,MLA,Desktop,124462.0,118238.0,101998.0,78469.0,76246.0,0.9499927688772477,0.8626499095045586,0.7693190062550246,0.9716703411538314
162,2019-03-14,direct,MLA,Mobile,83253.0,78406.0,61023.0,40474.0,37553.0,0.9417798758002714,0.7782950284417008,0.6632581157924061,0.9278302119879429
163,2019-03-14,direct,MLA,iOS,35832.0,33449.0,28301.0,21272.0,19994.0,0.9334951998213887,0.8460940536338905,0.75163421787216,0.9399210229409553
164,2019-03-14,direct,MLC,Desktop,17329.0,17108.0,14400.0,11843.0,11231.0,0.9872468117029257,0.8417114800093524,0.8224305555555556,0.9483239044161108
165,2019-03-14,direct,MLC,Mobile,15567.0,15439.0,11611.0,8686.0,7608.0,0.9917774779983298,0.752056480341991,0.7480837137197485,0.8758922403868293
166,2019-03-14,direct,MLU,Desktop,8068.0,7992.0,7095.0,5653.0,5508.0,0.9905800694100149,0.8877627627627628,0.7967582804792107,0.9743499027065275
167,2019-03-14,direct,MLU,Mobile,10098.0,9941.0,8355.0,6499.0,6182.0,0.984452366805308,0.8404587063675687,0.7778575703171754,0.9512232651177104
168,2019-03-15,cart,MLA,Android,129162.0,7446.0,5504.0,3961.0,3686.0,0.057648534398662146,0.7391888262154177,0.7196584302325582,0.9305730876041404
169,2019-03-15,cart,MLA,Desktop,74242.0,5873.0,4575.0,3916.0,3812.0,0.07910616632095041,0.7789885918610591,0.8559562841530055,0.9734422880490297
170,2019-03-15,cart,MLA,Mobile,58658.0,2475.0,1891.0,1337.0,1243.0,0.042193733165126666,0.7640404040404041,0.7070333157059757,0.9296933433059088
171,2019-03-15,cart,MLA,iOS,19930.0,1326.0,972.0,711.0,662.0,0.06653286502759659,0.7330316742081447,0.7314814814814815,0.9310829817158931
